Cell_ID,fold
2787889600480100084,0
2795584800101100247,2
2795903600372100136,1
2726543700173100052,0
2796212800593100256,0
2795584800172100184,0
2795584800160100192,1
2787445900285100078,1
2707604000126100086,1
2787889600412100122,0
2787889600413100206,0
2787445900425100025,1
2656144900590100199,0
2795584800241100080,1
2796212801137100119,2
2945606900000005140,0
2795584800448100140,0
2787889600349100026,0
2795584800386100024,0
2795903600114100248,2
2707604800283200132,0
2707604700366100054,0
2787445900126100116,2
2787445900584100046,2
2726544600030100115,1
2787445900696100046,2
2656144900209100046,0
2945606900000006469,0
2656143800129100204,1
2796212800681100042,1
2787445900805100063,1
2795584800462100126,1
2795584800454100219,1
2707604700388100111,0
2707604700389100279,1
2656143800104100265,0
2707604800425100279,1
2795903600194100175,1
2795903600143100140,1
2787889600315100143,1
2795584800376100182,0
2707604000068100023,2
2787445900861100095,1
2795903600589100248,1
2787889600243100110,0
2796212800407100045,1
2946331700000002701,0
2707737900074100088,2
2787889600387100167,1
2787445900396100064,1
2787445900364100033,0
2787445900363100032,2
2656144900377100277,0
2656144900218100117,2
2707604700226200047,2
2795103300162100262,2
2656144900314200143,1
2707604000042100154,2
2796212800442100059,1
2795103300074100151,1
2796212800882100157,1
2726562800140100045,0
2796212800626100079,0
2707604800364100129,0
2787889600024100105,1
2656144900088100027,0
2787889600380100031,2
2795103300181200062,1
2707604700340100165,2
2795903600401100225,0
2796212800343100066,0
2726543700434100191,1
2796212800554100257,0
2707604800361100084,0
2787889600314100198,2
2707737900100100056,0
2787445900228100112,1
2795903600453100084,0
2787445900619100144,1
2795584800204100181,1
2707604700107100047,2
2796212800919100045,0
2795103300382100123,0
2795584800674100123,1
2707604000155100023,0
2946331700000008512,0
2787445900322100067,2
2707604000069100023,1
2787445900225100051,2
2787445900621100323,0
2656144900557200093,1
2656144300102200009,2
2656143800153100075,2
2787445900426100101,0
2656144900085100209,0
2787445900499100028,0
2707604000107100089,2
2787445900660100214,2
2726562700215100269,0
2656143800154100245,2
2707604700198100018,1
2796212800487100095,0
2656144900369100158,0
2787889600360100224,0
2787445900799100044,1
2787445900656200007,1
2787445900170100032,1
2945606900000001604,1
2796212800716100201,2
2707604700060100110,0
2787445900362200146,0
2787445900013100083,0
2787445900204100037,1
2796212800456100018,1
2796212800463100101,0
2795103300233100150,0
2707604700037100112,1
2795584800412100034,2
2795584800140100021,1
2707604000125100019,1
2796212800888100200,0
2795103300382100256,1
2796212800789100056,2
2707737900120100135,0
2787445900252100213,2
2707604800121100064,2
2707604800039100009,0
2707604700271100251,2
2726544600055100014,2
2787889600386100190,1
2656144900088100089,1
2787445900172100091,2
2787889600522100076,1
2707604000085100151,2
2707604800403100232,2
2795903600057100037,2
2787445900336100117,0
2787445900624100123,1
2795903600694100230,0
2795103300402100043,2
2796212800888100079,0
2707604000069100107,2
2795584800185100279,2
2795584800422100171,2
2787445900095100015,1
2656144900557100103,2
2795584800493100096,0
2787445900822100028,2
2787889600316100224,2
2795903600613200010,2
2795903600454100132,0
2796212800978100213,0
2787445900285100072,2
2795584800391100138,2
2787889600023100065,0
2787889600311100164,1
2946331700000020273,1
2795903600355100101,2
2795903600353100108,0
2726543700227100336,2
2946331700000020243,0
2787445900134100265,0
2656144300172100160,2
2656143800029100074,2
2945606900000003462,0
2707737900144100133,0
2707604700014100024,1
2796212800849100289,0
2787445900398100113,1
2796212800365100159,2
2796212800552100092,2
2656143800214100131,2
2796212800408100181,2
2787889600478100231,0
2787445900252100057,2
2795584800238200179,2
2795903600322100135,2
2946331700000013053,2
2946331700000020448,1
2946331700000004350,1
2707737900046100034,2
2945606900000008676,1
2707604800384100097,0
2795903600089100136,2
2796212800463100111,2
2787889600409100142,2
2796212800339100029,2
2796212800945100234,2
2726543700239100036,1
2707604000109100213,2
2656143800242100126,2
2787889600279100217,2
2946331700000004910,2
2787889600412100064,2
2787445900657100216,0
2707737900102100081,2
2946331700000015080,1
2787445900324100313,1
2787445900760100109,1
2707604700319100153,1
2707604700247100067,0
2945606900000016660,2
2946331700000001574,2
2795584800362100019,0
2787889600407100199,2
2946331700000014341,0
2795103300367100069,0
2795903600640100191,1
2787445900512100028,0
2787445900687100090,2
2656144900533100092,2
2795103300125100103,2
2707604700339100171,1
2946331700000010663,2
2707604700389100157,1
2796212800697100145,2
2796212800585100134,1
2787445900255100031,1
2707604700316100111,1
2795103300267100083,0
2656144900190100255,2
2656144300195100043,0
2707604700343200218,1
2795103300197100230,1
2787445900432100113,1
2946331700000019946,1
2656144900542100210,0
2707604000086100071,2
2656144900370100020,2
2787445900390100163,1
2787445900097100218,0
2787889600279100077,1
2787445900426100072,1
2656144900211100121,1
2707604000123100275,1
2795584800670100065,1
2945606900000003289,0
2707604000087100137,0
2946331700000017226,0
2787445900261100101,1
2795584800391100182,1
2656144900643100022,1
2787445900621100073,2
2787889600406100141,2
2656144300146100117,2
2796212800887100097,1
2707604700250100273,1
2787445900170100224,2
2707604700107100212,1
2787445900201100067,2
2656144300212100035,2
2707604000111100101,1
2707604000055100308,1
2787445900788100045,2
2707604000139100261,0
2795903600210100077,0
2795584800708200047,1
2795584800090100054,0
2796212800593100201,2
2787889600408200105,0
2796212800450100113,2
2656144300102100202,1
2656144900217100114,0
2787889600277100130,0
2946331700000012429,1
2787445900095100051,1
2787889600313100123,1
2656143800415100018,0
2795103300367100270,1
2707604700388100039,2
2787445900718100215,1
2707604800162100138,1
2787445900303100103,1
2707604800339100147,1
2707604000042100020,1
2796212800593100141,2
2707737900147100238,2
2787445900658100057,1
2787889600444200032,0
2787445900635100076,2
2726544600431100024,2
2945606900000008091,2
2707604800083100021,2
2656143800444100137,2
2787889600316100173,1
2656143800418100205,1
2796212800296100103,2
2707604700270100051,0
2946331700000011600,2
2946331700000011498,1
2656144900352100053,0
2946331700000005379,1
2656144900535100137,2
2796212800789100202,0
2946331700000009388,0
2796212800296100080,0
2787445900793100057,0
2787445900581100149,1
2796212800887100065,0
2945606900000001648,0
2707604700367100020,0
2707604000085100241,1
2707604700080100044,0
2707604700388100075,2
2795584800449100102,2
2787445900720100012,2
2707737900090100167,1
2795103300063100186,0
2796212801009100122,2
2726562700238100128,2
2795103300376100158,2
2787445900248100174,0
2795584800349100126,2
2656143800217100148,1
2656143800055100014,1
2795584800081100241,1
2787445900232100026,0
2946331700000010670,1
2945606900000028625,2
2656144300036100030,0
2795584800413100059,0
2795584800494100080,0
2946331700000006237,1
2707604000085100204,2
2787889600405100177,1
2795903600184100163,1
2787445900897100133,2
2787889600132100188,0
2795584800161100197,0
2707737900103100028,2
2946331700000000284,1
2946331700000017689,2
2656143800418100078,2
2726543700196100153,0
2795903600518100091,1
2946331700000018939,2
2795903600464200107,0
2707604700069100124,2
2656143800418100120,2
2796212800522100026,1
2796212800175100141,2
2796212800365100219,2
2796212800922100128,2
2795584800225100224,2
2656143800052100158,2
2796212800386100109,1
2656144900591200039,2
2787445900097100255,1
2787445900544100110,1
2787889600314100106,0
2795903600437100221,0
2787445900549100158,1
2796212800238100173,2
2707604800059100194,2
2707737900121100149,1
2787445900402100032,0
2795103300087100069,2
2946331700000008780,2
2946331700000022308,1
2656144900591100172,0
2787445900088100032,0
2787445900162100126,0
2707604000095100114,2
2707604800383100031,0
2787445900365100104,1
2656144900351100023,0
2787445900549100198,0
2945606900000009921,2
2707604000025100082,2
2707604800034100236,0
2795903600518100128,2
2707604000071100175,2
2656144900377100070,2
2656143800415100109,1
2787889600442100063,1
2787445900360100025,2
2795584800411100230,1
2795903600409100079,1
2946331700000017596,1
2796212800855100297,0
2795584800412100176,2
2656144300188200034,2
2787445900051100084,2
2787445900426100045,2
2945606900000017130,2
2795584800241100259,1
2795584800447100238,0
2707604700342100122,0
2795903600613100082,0
2656143800155100023,1
2787889600242100123,0
2787445900238100043,1
2796212800978100022,0
2656144900211100080,2
2787445900617100071,0
2795903600267100112,2
2796212800271100130,2
2726544600430100022,2
2707604700129200045,2
2945606900000016615,2
2795903600438100181,0
2707604700247100028,0
2795903600588100112,0
2726544600457100040,2
2656143800027100046,1
2707604700295100041,2
2707604700037100080,0
2795103300120100313,2
2795103300367100163,1
2787445900635200041,2
2787889600230100054,2
2787889600452100034,0
2795584800740100020,1
2656144900421100049,0
2787445900200100188,1
2726562800261100018,0
2656144300123100092,0
2726562800279100145,0
2787889600405100189,0
2707604700225100057,2
2795103300120100312,2
2787889600280100079,1
2787889600388100063,1
2707604700094100151,0
2656144900209100024,0
2787889600276100052,1
2787445900089100039,2
2726544600219100135,0
2787889600388100027,0
2656144300125100066,0
2787445900322100096,1
2656144300210100079,0
2656143800442100176,0
2787889600353100134,0
2656143800267100119,1
2707604700248100207,1
2787445900097100194,2
2656144900509200029,2
2707604800364100214,0
2795903600410100164,2
2787889600279100182,1
2795103300148100180,2
2656144300174100055,0
2795584800241100160,1
2787445900861100049,1
2656144900086100036,0
2796212800430100251,2
2787445900622100095,0
2796212800922100019,2
2787445900692200021,0
2787445900387100239,0
2656144900209100174,2
2707604800199100180,2
2795584800253200009,1
2796212800944100120,0
2796212800399100132,0
2796212800914100062,0
2787445900126100043,0
2787445900206100245,0
2656144900582100180,2
2787889600348100014,1
2787889600060100044,0
2945606900000003585,0
2796212800111100103,1
2796212800947100153,2
2787889600355100025,2
2795903600428100037,1
2656143800153100102,1
2787889600361100093,1
2795103300120100317,1
2796212800980100160,2
2707737900034100123,0
2787445900251100044,1
2796212800759100219,0
2787445900247100094,0
2656144900530100252,1
2796212800914100146,1
2795584800459100112,0
2787445900254100210,0
2656144900531100064,2
2787889600317100172,2
2945606900000005264,1
2945606900000002962,1
2946331700000016189,1
2787445900787100023,2
2707737900074100107,2
2795903600641100143,2
2656143800104100155,0
2795903600454100089,2
2656144900616100026,2
2796212800175100064,0
2707604700389100182,0
2796212801010100245,1
2796212800979100102,0
2796212800627100070,2
2795103300331100022,1
2787889600580100159,0
2656144900556100063,0
2796212800239100191,2
2656144900085100136,0
2795584800381100163,1
2787889600383100148,0
2707604700091100094,2
2656143800419200064,2
2656143800104100317,1
2787889600313100231,1
2787445900862100098,1
2707604800322100160,2
2796212800627100141,0
2707604700251100058,2
2796212800792100033,2
2787889600024100214,2
2795584800493100063,2
2796212801042100117,1
2795584800203100141,2
2787889600168100104,0
2795903600322100214,0
2707604000095100056,0
2707604000124100114,1
2946331700000022231,0
2707604700092100156,0
2787445900130100099,2
2795903600347100266,0
2656143800217100138,2
2656144900641200126,0
2795584800672100195,2
2707737900049100193,1
2795584800276100019,0
2656143800239100044,0
2656143800444100119,1
2787445900798200119,1
2945606900000005083,2
2795584800352100080,0
2787445900774200023,0
2795103300378100040,2
2946331700000000125,2
2796212800561100084,2
2795584800450100198,2
2795903600379100167,2
2787889600409100157,0
2796212800109100150,1
2707604700202100120,2
2796212800849200098,1
2787445900126100115,1
2787889600097100017,0
2787889600230100032,2
2796212800529100216,2
2726543700497200037,2
2796212800419100185,2
2796212800978100121,2
2707604800299100021,2
2726562700257100043,0
2656144900563100093,0
2726543700401100222,0
2707737900086200147,1
2707604000124100158,1
2707737900099100188,2
2795584800087100221,0
2796212800397100261,2
2787445900755100112,1
2726562700215100157,0
2787445900583100230,0
2707604000041100135,2
2795103300367100037,0
2787445900200200058,0
2787889600312100244,2
2796212800519100058,1
2656144900314100181,1
2707604000139100228,0
2787889600432100028,2
2656144900209100104,0
2796212801018100056,0
2707604800082100212,0
2656144900141100122,2
2945606900000029420,1
2656144900235100233,2
2656144900113100019,1
2796212800355100068,0
2787445900292200023,2
2787889600195100180,2
2795584800103100138,0
2787445900715100150,0
2707604800142100021,0
2795103300096100086,1
2656144900371100168,0
2656144900191100188,0
2796212800176100308,1
2707604700342200088,1
2787445900242100210,0
2787445900162100133,0
2795903600641100193,0
2656143800242100085,0
2787445900896100036,1
2707604700060100017,1
2946331700000006029,1
2795584800226100077,0
2795584800090100073,1
2795903600615100051,0
2795903600517100056,2
2795584800379100079,1
2707604800141100090,2
2796212800849100228,2
2796212800789100198,0
2946331700000003012,1
2795903600349100059,1
2656144900185100120,0
2787445900824200051,2
2787445900254100099,2
2787889600130100121,2
2787445900441100073,1
2787889600349100087,1
2656144900639100150,0
2795903600371100109,2
2787889600093100312,1
2787889600580100057,0
2795584800446100151,1
2946331700000002881,1
2795584800344100072,0
2787445900510100083,0
2787889600195100026,1
2795103300127100139,0
2796212800821100031,1
2656144900085100067,2
2795103300331100139,1
2707604700317100157,1
2945606900000011838,1
2946331700000009204,2
2787889600023100297,0
2795584800161100119,1
2787445900462100125,1
2707604800342100056,2
2787445900262100029,1
2796212800914100233,1
2656144900113100059,0
2707737900062100140,2
2707737900112100126,0
2707604700082100045,0
2796212800945100322,2
2707604000071100243,0
2796212800487100153,0
2795584800130100086,0
2946331700000002943,1
2795584800483100029,0
2656143800164100061,2
2787445900753100089,0
2707604000154100091,2
2946331700000008417,1
2795584800412100210,2
2796212800593100290,1
2787445900788100079,2
2787445900291100132,0
2795103300119100183,0
2795103300445100103,1
2787445900209100117,2
2656143800416100040,2
2656144900515100080,0
2787445900365100121,0
2707604700227100110,2
2707604700226100041,0
2787889600582100128,1
2787445900823100112,1
2787445900463100156,0
2787889600484100030,0
2946331700000002056,1
2796212800913100230,0
2787889600360100108,2
2707604800343100161,2
2707604800013100108,2
2656144900378100026,2
2946331700000004973,1
2707604700364100154,1
2795584800238100221,2
2796212800822100098,2
2787889600478100141,2
2707604000055100092,2
2795903600515200029,2
2656143800103100093,2
2787445900545100165,0
2707604700362100146,1
2946331700000017356,2
2795584800127100128,0
2787889600419100030,0
2707604800425100153,2
2787445900395100107,2
2795903600379100095,2
2707604700108100253,0
2795103300160100024,0
2796212800823100060,1
2726562800059100205,0
2796212800855100139,2
2656144900112100212,2
2787445900173100041,2
2707604800143100254,2
2796212800780100164,2
2787445900725100117,2
2946331700000020105,1
2787889600618100047,2
2656144900352100082,0
2787889600094100279,0
2707737900007100256,1
2656144900530100243,0
2795584800713100062,0
2787445900254100097,1
2787889600315100058,1
2707604000071100197,2
2795584800385100115,0
2707737900102100026,2
2796212800553100213,2
2795903600348100067,0
2656144900555100112,1
2707604700273100091,2
2795584800454100256,2
2795584800174100034,1
2787445900324100156,0
2787445900267100193,0
2796212800684100065,0
2787889600584100100,1
2707604700084100145,2
2707604800383100252,1
2795584800381100201,1
2726543700142100084,1
2787445900428100033,2
2787445900692100045,1
2795584800584200041,2
2656144900582100256,0
2707604700341100104,2
2707604700083100181,1
2946331700000002928,2
2796212800946100233,0
2795903600031100202,2
2795584800711100162,2
2707604700389100195,2
2796212800888100157,2
2795584800345100081,2
2787445900360100061,2
2796212800398100084,2
2787445900285100271,0
2707604800425100142,0
2656143800467100019,1
2656144300211100188,1
2796212800880100173,1
2796212800920100164,2
2796212800882100065,0
2656143800419100055,2
2787445900760200114,1
2795584800086100122,2
2787445900327100067,0
2946331700000017324,1
2795584800419100162,0
2796212800822100056,2
2787889600361100107,2
2726543700194100044,0
2707604800141100233,0
2707737900133100157,0
2795903600437100058,1
2787445900163100132,0
2946331700000000665,1
2707604700059100078,0
2726562700098100082,2
2787445900898100111,1
2795903600463100194,1
2787445900050100134,2
2795584800166100035,1
2656144300169100083,0
2795903600563100188,0
2707604800144100017,2
2787445900328100064,1
2796212800625100214,1
2707604000138100068,1
2787445900172100084,0
2946331700000018324,1
2945606900000006421,1
2787889600379100080,0
2787445900823100092,1
2796212800553200125,1
2946331700000010728,1
2946331700000017318,1
2795903600346100205,2
2707737900047100008,2
2795584800416100142,2
2656144900609100183,2
2787889600378100091,1
2787889600444100248,2
2656144900516100033,2
2656144900635100073,1
2795903600159100064,1
2795903600590100039,0
2787889600282100136,0
2707604800014100021,2
2787445900195100061,1
2707604800079100073,2
2787889600584100162,2
2707604800143100301,1
2795903600322100204,1
2787889600487100038,1
2787889600449100032,0
2946331700000020192,2
2656143800416100121,2
2656144900530100071,1
2787889600409100136,2
2796212800980100212,1
2787445900807100022,1
2656144900642100151,1
2787445900230100154,0
2656144900557100072,1
2945606900000011723,1
2787889600485100085,1
2656144900237100124,2
2707604700108100260,0
2787889600449100056,0
2707604800102100133,0
2656144900210100051,0
2795584800418100082,0
2787889600094100056,2
2787445900353100117,1
2946331700000003302,1
2656144900323100254,1
2656144900323100224,2
2707604800423100115,2
2795584800137100109,0
2787445900131100144,1
2787445900389100202,1
2796212800882100352,2
2787889600059100160,2
2795584800389100090,0
2787445900265100130,2
2707604700130100181,0
2796212800627100117,2
2795103300332100203,2
2795584800202100076,2
2787445900325100206,1
2795584800226100153,1
2787445900548100210,0
2787445900210100028,2
2726562700215100205,2
2787445900797200064,0
2707604700410100019,1
2707604800079100127,1
2945606900000014558,1
2707604800012100008,1
2787445900285100229,2
2796212800882100229,1
2707737900100100158,2
2787445900587100066,1
2787889600231100319,0
2796212800945100102,1
2787445900686100188,0
2656144300086100193,1
2795584800450100146,0
2795584800168100157,1
2796212800430100230,0
2707604700156100056,1
2787445900583100201,2
2656144900110100189,0
2787445900402100022,2
2726543700538100148,0
2656143800468100203,2
2726544600431100105,2
2787445900053100072,2
2656144900558100063,1
2787889600094100035,0
2787445900724100037,1
2787445900625100146,0
2787445900250100130,2
2795103300230100016,2
2796212800264100110,2
2795903600453100052,2
2707604800034100030,2
2787445900624100141,1
2787889600094100228,0
2787445900437100097,2
2796212800356100047,1
2787445900698100019,2
2707604800035100111,1
2787889600405100262,0
2787889600443100146,1
2707604000153100184,2
2656143800054100051,1
2707604800119100170,0
2787889600231100108,0
2707604700063100177,1
2787445900804100135,0
2656144900396100015,1
2796212800388100187,0
2796212800485100033,2
2787445900399100076,0
2787445900207100045,2
2787445900715100162,0
2945606900000005006,0
2795903600349100092,2
2726544600273200013,0
2656144900615100219,1
2787445900402100051,2
2656143800190100061,2
2796212800946100256,0
2795584800189100126,1
2787889600446100041,0
2707604800385100203,2
2787889600301100030,1
2707604700131100087,0
2656143800103100063,0
2795584800418100125,1
2795903600346100138,0
2796212800600100219,0
2795584800412100226,1
2795584800204100209,0
2787445900620100087,2
2796212800561100246,1
2796212800423100040,0
2795103300145100127,2
2946331700000006978,0
2707604800384100110,2
2656143800394100142,0
2787889600279100240,2
2787889600195100160,0
2796212800431100240,0
2946331700000011054,1
2787445900896100233,0
2707604700226100081,0
2707604000085200113,0
2795103300381100284,1
2796212800657100043,0
2656144900565100156,1
2787889600266100092,0
2796212800297100156,0
2656144900165100167,2
2796212800882100193,0
2945606900000005080,1
2787445900290100191,2
2707737900133100071,1
2946331700000018516,0
2795103300382100194,0
2946331700000000678,1
2796212800792100241,1
2787445900618100098,2
2787445900094100074,1
2656144300188100135,0
2707604700250100107,1
2787445900544100118,0
2946331700000014482,1
2656144300171100041,2
2795584800224100074,2
2787889600441100176,0
2787445900437100053,0
2707604800055100067,1
2656144900372100081,1
2795584800413100082,1
2795584800136100189,2
2795584800017100073,1
2787445900789100205,0
2796212800355100124,0
2946331700000020283,2
2787889600231200090,1
2796212800946100284,0
2707737900147100218,0
2707604700271100136,2
2795903600354100080,0
2656143800052100097,0
2787445900265100059,1
2707604800425100074,1
2787889600523100074,2
2796212800328100098,2
2795103300232100120,2
2656143800078100256,0
2787889600414100171,1
2796212800046100161,1
2795103300267100029,0
2707604700177100040,1
2707604700271100311,0
2795903600616100063,1
2656144900584100151,1
2946331700000003300,2
2946331700000003208,2
2787445900245100152,1
2796212800595100096,0
2787889600387100019,2
2795584800435100204,1
2796212801010100018,0
2795584800088100011,2
2787445900546100109,2
2795903600320100064,0
2946331700000010656,0
2787889600317100098,2
2796212800295100034,1
2787445900876100003,0
2787889600127100176,1
2656144900325100207,1
2795903600294100147,0
2796212800364100180,0
2707604800058100079,0
2795103300344100214,0
2787445900358100146,2
2707604700059100090,2
2707604700092100290,0
2707737900076100027,0
2707604700116100020,2
2795584800237100138,1
2787889600396100108,0
2787445900660100104,1
2787445900288100242,2
2787445900364100179,2
2946331700000015862,1
2787445900463100036,2
2796212800889100168,2
2795103300088100150,1
2707604700248100186,2
2787889600230100272,2
2707604700250100283,2
2707737900035100070,1
2787889600412100156,0
2656144300211100126,2
2946331700000003534,0
2707604700362100129,2
2795103300120100144,0
2796212800109100042,0
2707604700068100033,1
2946331700000020146,0
2787889600479100028,0
2945606900000017121,0
2795103300179100161,1
2796212800295100086,2
2945606900000014636,1
2787445900656200131,2
2787445900226100204,0
2795584800384100257,1
2795103300346100246,2
2787889600060100077,1
2656143800216100133,0
2787445900323100118,0
2787889600129100078,2
2787445900623100048,1
2795584800089100161,0
2795103300346100289,0
2787445900826100009,0
2726544200026100175,2
2795103300268100072,0
2795903600491200037,2
2796212800625100295,2
2787445900620100233,1
2945606900000003759,0
2946331700000013083,2
2946331700000016051,2
2707604000070100198,0
2787889600482100147,0
2945606900000001874,2
2707604700069100159,1
2656144300125100079,1
2656144900314100067,0
2795584800398100095,1
2787445900265100296,0
2787889600481100179,1
2787445900726100287,1
2787445900351100073,2
2707604700104100066,1
2787889600094100023,1
2946331700000010492,2
2787889600061100027,2
2707737900034100153,1
2796212800980100276,0
2795903600349100051,0
2796212800399100109,1
2707604800240100022,2
2787445900094100143,2
2787889600127100032,2
2656144900139100232,2
2787889600396100026,2
2945606900000007993,2
2656144900111100285,1
2707604700092100300,1
2795584800412100193,2
2656144900212100090,2
2795103300195100284,0
2795903600401100121,0
2795584800511100042,0
2787445900243100030,2
2787445900202100061,1
2946331700000022386,1
2726542200027100086,0
2795584800240200158,2
2796212800363100236,0
2707604800341100175,1
2795103300447100274,0
2795103300145100343,0
2795584800188100277,2
2787889600544100140,1
2656144900289100211,0
2707604000067100058,1
2787889600478100185,0
2796212800080100018,0
2787445900821100145,2
2707737900089200051,0
2787445900719100029,0
2796212800617100009,1
2656144900111100294,2
2787445900723100162,2
2945606900000014513,0
2795584800639100140,1
2787445900619100052,0
2787889600166100025,2
2795903600669100153,2
2707604700044100041,2
2787445900622100096,2
2787889600406100073,1
2656144900111100129,0
2787445900621100304,1
2946331700000022166,1
2796212801050100028,2
2795903600354100173,0
2787445900131100077,0
2656143800080100205,2
2795584800163100102,2
2795584800449100183,2
2795103300332100065,2
2795584800713100117,1
2796212800553100039,1
2787889600350100266,1
2796212800812100072,0
2707604700094100140,2
2796212800821100152,0
2656144900515100215,0
2796212800295100043,2
2656143800052200085,0
2796212800420100106,1
2796212800625100259,0
2656144900217100111,0
2795584800172100130,0
2707604800360100107,0
2946331700000012764,0
2656143800027100179,2
2796212800398100110,0
2707737900048100228,0
2945606900000006347,1
2656144900541100283,0
2707604700094100196,2
2946331700000012697,2
2796212800593100063,2
2707604800405100081,1
2795584800701100074,2
2787445900253100203,0
2656144900238100084,2
2787445900754100069,1
2795103300347200110,2
2945606900000001974,2
2787445900396100203,1
2796212800952100106,0
2795584800203100229,0
2946331700000010782,0
2707604000110100019,2
2726544600405100096,0
2795584800450100076,2
2726562700298100134,1
2707604000056100217,2
2787889600267100014,1
2787445900224100201,1
2656143800214100038,2
2726543700466100088,2
2656144900635100149,2
2707604800058100096,0
2795903600112100070,0
2796212800264100108,1
2945606900000000572,2
2795584800222100031,0
2656143800077100029,1
2946331700000016260,0
2796212800880100067,1
2787889600093100257,0
2946331700000000664,0
2795584800166100182,1
2707604800241100041,0
2795903600194100041,0
2945606900000018159,1
2707604000109100025,2
2946331700000013295,1
2796212800210100126,1
2787889600312100274,1
2707604800341100137,1
2787889600355100079,0
2656144900503100206,1
2707604700035100019,1
2795903600669100212,2
2726562800258100105,0
2787889600546100097,0
2796212800715100159,2
2787445900718100196,1
2795903600435100030,0
2707604000040200169,0
2656144900504100170,1
2707737900100100230,0
2946331700000015672,1
2707737900062100244,2
2707604700058100182,1
2726544600245100298,2
2795584800086100119,0
2795584800436100303,0
2656143800192100137,0
2787445900584100130,2
2796212800232100166,2
2707604800014100240,1
2656143800392100281,0
2707604000027100015,2
2795584800125100087,2
2707604800143100139,1
2946331700000002516,0
2707604700199100046,1
2946331700000006518,1
2656144900185100079,2
2656144900085100059,1
2656144900421100083,0
2707737900008100115,0
2707604800199100173,1
2946331700000002071,1
2795584800413100228,1
2796212800593100137,1
2656144900112100033,1
2707604800219100169,2
2946331700000005061,1
2795584800446100124,2
2707604800340100075,1
2796212801010100253,0
2795903600589100275,1
2787445900207100232,1
2707737900034200090,1
2787445900402100112,1
2787445900550100022,1
2656143800027200224,0
2787445900326100061,2
2796212800375100106,1
2795103300332100037,0
2796212800585100162,2
2707604700034200011,1
2796212800395100111,2
2787445900545100071,2
2707604700250100221,2
2787445900622100025,1
2946331700000003192,2
2707604700034100014,1
2787889600584100191,1
2707604000057100100,0
2795103300153100228,2
2707604700086100252,0
2656144900376200073,1
2707604700338100114,0
2787445900694100067,2
2656144900166100142,2
2787889600389100058,1
2726544200046100231,1
2795903600563100287,1
2787445900128100098,2
2787445900266200023,0
2796212800375100176,2
2787889600396100207,0
2707737900061100018,2
2946331700000004265,1
2707737900113100018,0
2787445900265100036,1
2707604000039100163,2
2707604800013100183,2
2946331700000013032,2
2795584800713100064,0
2795103300409100112,0
2656144900505100087,0
2656143800053100117,2
2707604700227100146,1
2946331700000010921,2
2946331700000017554,1
2707604800079100114,2
2656144900394100123,0
2796212800946100203,0
2707604800034100082,0
2726562700178100238,0
2656144900503100227,0
2796212801050100127,2
2707604800141100181,1
2796212800242100045,1
2787889600351100314,0
2795903600269100167,1
2656144300187100018,0
2787445900550100129,2
2726544600108100122,1
2656144300188100154,2
2707604700222100065,0
2796212800823100133,1
2795903600144100058,1
2787889600244100030,0
2656143800153100282,0
2945606900000014601,2
2707737900033100017,0
2795903600300100103,2
2787445900252100162,0
2945606900000001470,2
2795903600032100139,1
2707737900063100081,0
2656144300212100072,2
2796212800232100155,2
2795103300164100105,0
2707604700410100048,2
2796212800887100043,1
2795103300331100141,0
2946331700000018966,1
2787445900325100182,2
2787445900619100155,0
2726562700255100114,2
2787889600195100212,0
2707604700109100199,1
2787445900204100101,1
2796212800461200087,0
2795584800493100180,1
2787445900321100105,2
2945606900000016601,1
2795584800161100313,1
2795903600453100037,1
2796212800421100119,0
2656143800442200162,2
2656144900087100128,2
2787445900134100141,0
2787445900260100123,2
2795584800227100019,1
2707604700226200053,0
2787445900288100031,2
2707604800242100179,0
2796212801042200051,2
2787445900126100121,2
2656143800005200064,1
2787889600546100314,2
2787889600132100205,0
2795903600031100190,0
2787445900715100108,2
2656144900114100017,2
2656144900504100138,2
2787889600349100193,1
2796212800364200078,0
2787445900860100153,1
2656144900480100142,1
2795103300382100163,0
2946331700000017344,1
2787445900399100081,0
2787889600276100013,1
2656144900369100130,2
2946331700000013514,1
2656144900589100107,2
2795903600481100047,0
2726544600107200114,0
2726562800241100012,0
2796212800890100038,2
2795103300110100181,1
2707604700083100291,0
2707604800283100110,1
2787445900677100038,2
2946331700000013128,2
2787889600316100216,0
2796212800918100051,2
2795903600542100082,2
2795584800435100297,0
2707737900086100089,2
2787889600422100054,2
2795903600355100061,0
2787445900300100056,0
2656144900642100137,0
2707604700012100151,0
2796212800431100265,0
2656144900582100162,0
2656144900447100099,2
2707604000086200254,2
2796212800273100138,2
2787445900859100074,0
2795903600696100023,1
2795584800741100095,0
2787445900471100057,2
2795903600461100105,1
2707737900020100052,0
2946331700000004413,2
2796212800141100067,0
2726543700098100127,0
2787445900291100123,1
2946331700000022128,0
2795103300127100179,1
2707604700338100110,1
2795584800102100067,2
2795103300064100040,2
2787445900330200031,2
2946331700000004525,2
2787889600513100073,1
2707604700060100058,2
2795103300108100038,2
2787445900400100018,0
2787445900395100073,2
2787889600451100166,2
2795584800371100068,1
2656144900477100034,1
2787445900232100111,2
2795903600057100096,1
2707604800403100177,2
2796212800454200071,1
2707604000124100196,1
2707604800362100014,0
2795103300196100110,1
2795584800424100151,1
2795584800137100097,0
2795584800451100007,1
