Cell_ID,fold
2787889600480100084,4
2795584800101100247,2
2795903600372100136,3
2726543700173100052,2
2796212800593100256,3
2795584800172100184,1
2795584800160100192,3
2787445900285100078,0
2707604000126100086,1
2787889600412100122,1
2787889600413100206,4
2787445900425100025,0
2656144900590100199,0
2795584800241100080,2
2796212801137100119,3
2945606900000005140,1
2795584800448100140,4
2787889600349100026,3
2795584800386100024,2
2795903600114100248,3
2707604800283200132,1
2707604700366100054,2
2787445900126100116,1
2787445900584100046,1
2726544600030100115,2
2787445900696100046,4
2656144900209100046,4
2945606900000006469,4
2656143800129100204,1
2796212800681100042,4
2787445900805100063,0
2795584800462100126,1
2795584800454100219,2
2707604700388100111,1
2707604700389100279,0
2656143800104100265,0
2707604800425100279,2
2795903600194100175,3
2795903600143100140,3
2787889600315100143,0
2795584800376100182,0
2707604000068100023,3
2787445900861100095,2
2795903600589100248,2
2787889600243100110,2
2796212800407100045,0
2946331700000002701,0
2707737900074100088,4
2787889600387100167,0
2787445900396100064,0
2787445900364100033,1
2787445900363100032,4
2656144900377100277,3
2656144900218100117,4
2707604700226200047,3
2795103300162100262,4
2656144900314200143,1
2707604000042100154,0
2796212800442100059,4
2795103300074100151,1
2796212800882100157,1
2726562800140100045,4
2796212800626100079,3
2707604800364100129,2
2787889600024100105,2
2656144900088100027,3
2787889600380100031,4
2795103300181200062,4
2707604700340100165,4
2795903600401100225,1
2796212800343100066,1
2726543700434100191,0
2796212800554100257,0
2707604800361100084,0
2787889600314100198,2
2707737900100100056,1
2787445900228100112,0
2795903600453100084,0
2787445900619100144,1
2795584800204100181,0
2707604700107100047,3
2796212800919100045,0
2795103300382100123,4
2795584800674100123,1
2707604000155100023,2
2946331700000008512,2
2787445900322100067,1
2707604000069100023,1
2787445900225100051,1
2787445900621100323,4
2656144900557200093,1
2656144300102200009,2
2656143800153100075,1
2787445900426100101,0
2656144900085100209,2
2787445900499100028,1
2707604000107100089,4
2787445900660100214,2
2726562700215100269,2
2656143800154100245,0
2707604700198100018,4
2796212800487100095,0
2656144900369100158,0
2787889600360100224,2
2787445900799100044,1
2787445900656200007,3
2787445900170100032,2
2945606900000001604,3
2796212800716100201,0
2707604700060100110,4
2787445900362200146,2
2787445900013100083,2
2787445900204100037,1
2796212800456100018,1
2796212800463100101,2
2795103300233100150,4
2707604700037100112,0
2795584800412100034,4
2795584800140100021,1
2707604000125100019,1
2796212800888100200,0
2795103300382100256,3
2796212800789100056,2
2707737900120100135,4
2787445900252100213,2
2707604800121100064,1
2707604800039100009,0
2707604700271100251,1
2726544600055100014,2
2787889600386100190,2
2656144900088100089,1
2787445900172100091,3
2787889600522100076,1
2707604000085100151,3
2707604800403100232,3
2795903600057100037,3
2787445900336100117,1
2787445900624100123,3
2795903600694100230,0
2795103300402100043,3
2796212800888100079,4
2707604000069100107,1
2795584800185100279,1
2795584800422100171,4
2787445900095100015,1
2656144900557100103,2
2795584800493100096,4
2787445900822100028,2
2787889600316100224,2
2795903600613200010,0
2795903600454100132,4
2796212800978100213,3
2787445900285100072,4
2795584800391100138,2
2787889600023100065,1
2787889600311100164,2
2946331700000020273,3
2795903600355100101,3
2795903600353100108,1
2726543700227100336,3
2946331700000020243,1
2787445900134100265,0
2656144300172100160,1
2656143800029100074,2
2945606900000003462,1
2707737900144100133,3
2707604700014100024,2
2796212800849100289,2
2787445900398100113,2
2796212800365100159,1
2796212800552100092,3
2656143800214100131,3
2796212800408100181,2
2787889600478100231,3
2787445900252100057,2
2795584800238200179,0
2795903600322100135,1
2946331700000013053,1
2946331700000020448,3
2946331700000004350,1
2707737900046100034,3
2945606900000008676,4
2707604800384100097,3
2795903600089100136,2
2796212800463100111,4
2787889600409100142,1
2796212800339100029,3
2796212800945100234,2
2726543700239100036,4
2707604000109100213,1
2656143800242100126,2
2787889600279100217,1
2946331700000004910,2
2787889600412100064,2
2787445900657100216,4
2707737900102100081,0
2946331700000015080,3
2787445900324100313,3
2787445900760100109,0
2707604700319100153,3
2707604700247100067,2
2945606900000016660,0
2946331700000001574,0
2795584800362100019,4
2787889600407100199,0
2946331700000014341,2
2795103300367100069,1
2795903600640100191,1
2787445900512100028,4
2787445900687100090,3
2656144900533100092,3
2795103300125100103,3
2707604700339100171,2
2946331700000010663,4
2707604700389100157,0
2796212800697100145,2
2796212800585100134,2
2787445900255100031,1
2707604700316100111,2
2795103300267100083,2
2656144900190100255,2
2656144300195100043,2
2707604700343200218,2
2795103300197100230,1
2787445900432100113,1
2946331700000019946,3
2656144900542100210,3
2707604000086100071,3
2656144900370100020,4
2787445900390100163,1
2787445900097100218,2
2787889600279100077,4
2787445900426100072,4
2656144900211100121,0
2707604000123100275,4
2795584800670100065,0
2945606900000003289,3
2707604000087100137,3
2946331700000017226,4
2787445900261100101,0
2795584800391100182,3
2656144900643100022,1
2787445900621100073,4
2787889600406100141,3
2656144300146100117,3
2796212800887100097,3
2707604700250100273,3
2787445900170100224,4
2707604700107100212,4
2787445900201100067,1
2656144300212100035,3
2707604000111100101,2
2707604000055100308,0
2787445900788100045,1
2707604000139100261,4
2795903600210100077,1
2795584800708200047,2
2795584800090100054,2
2796212800593100201,0
2787889600408200105,0
2796212800450100113,4
2656144300102100202,0
2656144900217100114,4
2787889600277100130,3
2946331700000012429,4
2787445900095100051,2
2787889600313100123,3
2656143800415100018,0
2795103300367100270,1
2707604700388100039,4
2787445900718100215,3
2707604800162100138,3
2787445900303100103,2
2707604800339100147,4
2707604000042100020,4
2796212800593100141,1
2707737900147100238,1
2787445900658100057,1
2787889600444200032,3
2787445900635100076,4
2726544600431100024,4
2945606900000008091,1
2707604800083100021,3
2656143800444100137,3
2787889600316100173,0
2656143800418100205,3
2796212800296100103,0
2707604700270100051,0
2946331700000011600,1
2946331700000011498,2
2656144900352100053,4
2946331700000005379,3
2656144900535100137,1
2796212800789100202,1
2946331700000009388,2
2796212800296100080,3
2787445900793100057,4
2787445900581100149,3
2796212800887100065,3
2945606900000001648,4
2707604700367100020,2
2707604000085100241,4
2707604700080100044,4
2707604700388100075,3
2795584800449100102,2
2787445900720100012,4
2707737900090100167,2
2795103300063100186,4
2796212801009100122,2
2726562700238100128,3
2795103300376100158,3
2787445900248100174,2
2795584800349100126,2
2656143800217100148,3
2656143800055100014,0
2795584800081100241,2
2787445900232100026,3
2946331700000010670,2
2945606900000028625,1
2656144300036100030,1
2795584800413100059,1
2795584800494100080,2
2946331700000006237,4
2707604000085100204,3
2787889600405100177,3
2795903600184100163,0
2787445900897100133,3
2787889600132100188,3
2795584800161100197,4
2707737900103100028,2
2946331700000000284,0
2946331700000017689,1
2656143800418100078,4
2726543700196100153,2
2795903600518100091,1
2946331700000018939,2
2795903600464200107,1
2707604700069100124,3
2656143800418100120,4
2796212800522100026,3
2796212800175100141,2
2796212800365100219,1
2796212800922100128,4
2795584800225100224,2
2656143800052100158,1
2796212800386100109,3
2656144900591200039,1
2787445900097100255,4
2787445900544100110,2
2787889600314100106,0
2795903600437100221,4
2787445900549100158,2
2796212800238100173,3
2707604800059100194,0
2707737900121100149,1
2787445900402100032,1
2795103300087100069,1
2946331700000008780,4
2946331700000022308,3
2656144900591100172,2
2787445900088100032,1
2787445900162100126,2
2707604000095100114,1
2707604800383100031,1
2787445900365100104,3
2656144900351100023,0
2787445900549100198,2
2945606900000009921,4
2707604000025100082,0
2707604800034100236,1
2795903600518100128,2
2707604000071100175,1
2656144900377100070,1
2656143800415100109,1
2787889600442100063,0
2787445900360100025,1
2795584800411100230,3
2795903600409100079,2
2946331700000017596,1
2796212800855100297,2
2795584800412100176,3
2656144300188200034,1
2787445900051100084,3
2787445900426100045,0
2945606900000017130,4
2795584800241100259,2
2795584800447100238,1
2707604700342100122,2
2795903600613100082,3
2656143800155100023,2
2787889600242100123,3
2787445900238100043,1
2796212800978100022,3
2656144900211100080,2
2787445900617100071,1
2795903600267100112,1
2796212800271100130,4
2726544600430100022,3
2707604700129200045,4
2945606900000016615,4
2795903600438100181,1
2707604700247100028,4
2795903600588100112,3
2726544600457100040,4
2656143800027100046,2
2707604700295100041,3
2707604700037100080,0
2795103300120100313,3
2795103300367100163,4
2787445900635200041,1
2787889600230100054,4
2787889600452100034,4
2795584800740100020,1
2656144900421100049,3
2787445900200100188,4
2726562800261100018,2
2656144300123100092,0
2726562800279100145,4
2787889600405100189,1
2707604700225100057,2
2795103300120100312,1
2787889600280100079,0
2787889600388100063,4
2707604700094100151,0
2656144900209100024,0
2787889600276100052,1
2787445900089100039,1
2726544600219100135,3
2787889600388100027,0
2656144300125100066,4
2787445900322100096,4
2656144300210100079,3
2656143800442100176,0
2787889600353100134,0
2656143800267100119,1
2707604700248100207,2
2787445900097100194,4
2656144900509200029,1
2707604800364100214,1
2795903600410100164,2
2787889600279100182,2
2795103300148100180,0
2656144300174100055,2
2795584800241100160,2
2787445900861100049,1
2656144900086100036,1
2796212800430100251,3
2787445900622100095,4
2796212800922100019,4
2787445900692200021,4
2787445900387100239,1
2656144900209100174,4
2707604800199100180,4
2795584800253200009,0
2796212800944100120,4
2796212800399100132,2
2796212800914100062,1
2787445900126100043,1
2787445900206100245,2
2656144900582100180,4
2787889600348100014,1
2787889600060100044,2
2945606900000003585,0
2796212800111100103,2
2796212800947100153,0
2787889600355100025,1
2795903600428100037,2
2656143800153100102,2
2787889600361100093,2
2795103300120100317,4
2796212800980100160,1
2707737900034100123,1
2787445900251100044,3
2796212800759100219,3
2787445900247100094,0
2656144900530100252,3
2796212800914100146,2
2795584800459100112,0
2787445900254100210,1
2656144900531100064,4
2787889600317100172,4
2945606900000005264,0
2945606900000002962,1
2946331700000016189,1
2787445900787100023,3
2707737900074100107,1
2795903600641100143,0
2656143800104100155,2
2795903600454100089,0
2656144900616100026,4
2796212800175100064,3
2707604700389100182,0
2796212801010100245,3
2796212800979100102,0
2796212800627100070,1
2795103300331100022,1
2787889600580100159,2
2656144900556100063,4
2796212800239100191,3
2656144900085100136,0
2795584800381100163,2
2787889600383100148,4
2707604700091100094,2
2656143800419200064,2
2656143800104100317,1
2787889600313100231,0
2787445900862100098,1
2707604800322100160,2
2796212800627100141,2
2707604700251100058,2
2796212800792100033,4
2787889600024100214,0
2795584800493100063,0
2796212801042100117,3
2795584800203100141,0
2787889600168100104,3
2795903600322100214,3
2707604000095100056,3
2707604000124100114,2
2946331700000022231,4
2707604700092100156,3
2787445900130100099,2
2795903600347100266,3
2656143800217100138,2
2656144900641200126,0
2795584800672100195,0
2707737900049100193,4
2795584800276100019,3
2656143800239100044,0
2656143800444100119,0
2787445900798200119,0
2945606900000005083,4
2795584800352100080,4
2787445900774200023,2
2795103300378100040,0
2946331700000000125,1
2796212800561100084,2
2795584800450100198,3
2795903600379100167,2
2787889600409100157,4
2796212800109100150,3
2707604700202100120,4
2796212800849200098,3
2787445900126100115,3
2787889600097100017,3
2787889600230100032,3
2796212800529100216,1
2726543700497200037,2
2796212800419100185,4
2796212800978100121,0
2707604800299100021,2
2726562700257100043,0
2656144900563100093,0
2726543700401100222,3
2707737900086200147,1
2707604000124100158,3
2707737900099100188,0
2795584800087100221,2
2796212800397100261,3
2787445900755100112,1
2726562700215100157,1
2787445900583100230,2
2707604000041100135,3
2795103300367100037,4
2787445900200200058,0
2787889600312100244,0
2796212800519100058,0
2656144900314100181,1
2707604000139100228,3
2787889600432100028,1
2656144900209100104,3
2796212801018100056,1
2707604800082100212,2
2656144900141100122,1
2945606900000029420,4
2656144900235100233,0
2656144900113100019,1
2796212800355100068,4
2787445900292200023,0
2787889600195100180,0
2795584800103100138,3
2787445900715100150,4
2707604800142100021,3
2795103300096100086,3
2656144900371100168,2
2656144900191100188,0
2796212800176100308,4
2707604700342200088,0
2787445900242100210,4
2787445900162100133,2
2795903600641100193,4
2656143800242100085,3
2787445900896100036,3
2707604700060100017,3
2946331700000006029,4
2795584800226100077,4
2795584800090100073,0
2795903600615100051,2
2795903600517100056,3
2795584800379100079,1
2707604800141100090,0
2796212800849100228,4
2796212800789100198,1
2946331700000003012,3
2795903600349100059,1
2656144900185100120,2
2787445900824200051,0
2787445900254100099,2
2787889600130100121,2
2787445900441100073,0
2787889600349100087,4
2656144900639100150,4
2795903600371100109,2
2787889600093100312,3
2787889600580100057,0
2795584800446100151,0
2946331700000002881,4
2795584800344100072,4
2787445900510100083,1
2787889600195100026,1
2795103300127100139,1
2796212800821100031,3
2656144900085100067,1
2795103300331100139,4
2707604700317100157,1
2945606900000011838,4
2946331700000009204,3
2787889600023100297,3
2795584800161100119,4
2787445900462100125,2
2707604800342100056,1
2787445900262100029,3
2796212800914100233,3
2656144900113100059,2
2707737900062100140,1
2707737900112100126,4
2707604700082100045,0
2796212800945100322,0
2707604000071100243,1
2796212800487100153,3
2795584800130100086,1
2946331700000002943,4
2795584800483100029,3
2656143800164100061,3
2787445900753100089,4
2707604000154100091,0
2946331700000008417,0
2795584800412100210,0
2796212800593100290,4
2787445900788100079,1
2787445900291100132,0
2795103300119100183,1
2795103300445100103,2
2787445900209100117,4
2656143800416100040,4
2656144900515100080,1
2787445900365100121,2
2707604700227100110,4
2707604700226100041,0
2787889600582100128,3
2787445900823100112,2
2787445900463100156,4
2787889600484100030,1
2946331700000002056,2
2796212800913100230,3
2787889600360100108,4
2707604800343100161,1
2707604800013100108,3
2656144900378100026,4
2946331700000004973,2
2707604700364100154,4
2795584800238100221,1
2796212800822100098,3
2787889600478100141,2
2707604000055100092,2
2795903600515200029,3
2656143800103100093,2
2787445900545100165,4
2707604700362100146,4
2946331700000017356,2
2795584800127100128,0
2787889600419100030,0
2707604800425100153,0
2787445900395100107,4
2795903600379100095,4
2707604700108100253,3
2795103300160100024,3
2796212800823100060,2
2726562800059100205,2
2796212800855100139,0
2656144900112100212,2
2787445900173100041,4
2707604800143100254,4
2796212800780100164,2
2787445900725100117,1
2946331700000020105,3
2787889600618100047,2
2656144900352100082,1
2787889600094100279,2
2707737900007100256,0
2656144900530100243,1
2795584800713100062,0
2787445900254100097,2
2787889600315100058,4
2707604000071100197,4
2795584800385100115,1
2707737900102100026,3
2796212800553100213,4
2795903600348100067,0
2656144900555100112,1
2707604700273100091,3
2795584800454100256,4
2795584800174100034,0
2787445900324100156,2
2787445900267100193,3
2796212800684100065,4
2787889600584100100,1
2707604700084100145,3
2707604800383100252,3
2795584800381100201,2
2726543700142100084,2
2787445900428100033,0
2787445900692100045,2
2795584800584200041,3
2656144900582100256,0
2707604700341100104,2
2707604700083100181,1
2946331700000002928,0
2796212800946100233,0
2795903600031100202,3
2795584800711100162,1
2707604700389100195,0
2796212800888100157,3
2795584800345100081,1
2787445900360100061,0
2796212800398100084,3
2787445900285100271,2
2707604800425100142,1
2656143800467100019,1
2656144300211100188,4
2796212800880100173,3
2796212800920100164,2
2796212800882100065,0
2656143800419100055,2
2787445900760200114,4
2795584800086100122,4
2787445900327100067,0
2946331700000017324,4
2795584800419100162,1
2796212800822100056,2
2787889600361100107,2
2726543700194100044,2
2707604800141100233,4
2707737900133100157,0
2795903600437100058,2
2787445900163100132,3
2946331700000000665,3
2707604700059100078,4
2726562700098100082,1
2787445900898100111,2
2795903600463100194,4
2787445900050100134,2
2795584800166100035,0
2656144300169100083,3
2795903600563100188,2
2707604800144100017,4
2787445900328100064,4
2796212800625100214,0
2707604000138100068,2
2787445900172100084,4
2946331700000018324,3
2945606900000006421,3
2787889600379100080,0
2787445900823100092,2
2796212800553200125,1
2946331700000010728,1
2946331700000017318,2
2795903600346100205,1
2707737900047100008,0
2795584800416100142,0
2656144900609100183,0
2787889600378100091,4
2787889600444100248,3
2656144900516100033,4
2656144900635100073,0
2795903600159100064,0
2795903600590100039,1
2787889600282100136,2
2707604800014100021,2
2787445900195100061,1
2707604800079100073,2
2787889600584100162,4
2707604800143100301,2
2795903600322100204,2
2787889600487100038,2
2787889600449100032,2
2946331700000020192,0
2656143800416100121,1
2656144900530100071,0
2787889600409100136,1
2796212800980100212,3
2787445900807100022,0
2656144900642100151,0
2787445900230100154,1
2656144900557100072,4
2945606900000011723,3
2787889600485100085,1
2656144900237100124,4
2707604700108100260,4
2787889600449100056,1
2707604800102100133,1
2656144900210100051,2
2795584800418100082,2
2787889600094100056,2
2787445900353100117,1
2946331700000003302,4
2656144900323100254,0
2656144900323100224,2
2707604800423100115,2
2795584800137100109,1
2787445900131100144,1
2787445900389100202,2
2796212800882100352,1
2787889600059100160,0
2795584800389100090,3
2787445900265100130,4
2707604700130100181,1
2796212800627100117,3
2795103300332100203,3
2795584800202100076,2
2787445900325100206,3
2795584800226100153,0
2787445900548100210,4
2787445900210100028,2
2726562700215100205,3
2787445900797200064,1
2707604700410100019,3
2707604800079100127,2
2945606900000014558,4
2707604800012100008,2
2787445900285100229,3
2796212800882100229,0
2707737900100100158,1
2787445900587100066,3
2787889600231100319,1
2796212800945100102,2
2787445900686100188,3
2656144300086100193,0
2795584800450100146,4
2795584800168100157,0
2796212800430100230,0
2707604700156100056,3
2787445900583100201,4
2656144900110100189,1
2787445900402100022,3
2726543700538100148,3
2656143800468100203,3
2726544600431100105,4
2787445900053100072,3
2656144900558100063,3
2787889600094100035,4
2787445900724100037,0
2787445900625100146,4
2787445900250100130,0
2795103300230100016,1
2796212800264100110,1
2795903600453100052,3
2707604800034100030,3
2787445900624100141,3
2787889600094100228,2
2787445900437100097,3
2796212800356100047,3
2787445900698100019,3
2707604800035100111,2
2787889600405100262,0
2787889600443100146,3
2707604000153100184,1
2656143800054100051,0
2707604800119100170,2
2787889600231100108,3
2707604700063100177,4
2787445900804100135,2
2656144900396100015,3
2796212800388100187,3
2796212800485100033,3
2787445900399100076,4
2787445900207100045,2
2787445900715100162,1
2945606900000005006,0
2795903600349100092,1
2726544600273200013,1
2656144900615100219,2
2787445900402100051,4
2656143800190100061,1
2796212800946100256,1
2795584800189100126,4
2787889600446100041,3
2707604800385100203,4
2787889600301100030,2
2707604700131100087,0
2656143800103100063,0
2795584800418100125,1
2795903600346100138,4
2796212800600100219,4
2795584800412100226,4
2795584800204100209,3
2787445900620100087,0
2796212800561100246,0
2796212800423100040,0
2795103300145100127,1
2946331700000006978,0
2707604800384100110,2
2656143800394100142,0
2787889600279100240,1
2787889600195100160,0
2796212800431100240,4
2946331700000011054,0
2787445900896100233,4
2707604700226100081,1
2707604000085200113,3
2795103300381100284,2
2796212800657100043,0
2656144900565100156,3
2787889600266100092,4
2796212800297100156,4
2656144900165100167,1
2796212800882100193,0
2945606900000005080,4
2787445900290100191,2
2707737900133100071,3
2946331700000018516,3
2795103300382100194,2
2946331700000000678,2
2796212800792100241,4
2787445900618100098,3
2787445900094100074,0
2656144300188100135,1
2707604700250100107,1
2787445900544100118,1
2946331700000014482,2
2656144300171100041,2
2795584800224100074,0
2787889600441100176,1
2787445900437100053,0
2707604800055100067,4
2656144900372100081,1
2795584800413100082,0
2795584800136100189,4
2795584800017100073,4
2787445900789100205,2
2796212800355100124,4
2946331700000020283,4
2787889600231200090,4
2796212800946100284,2
2707737900147100218,4
2707604700271100136,0
2795903600354100080,1
2656143800052100097,0
2787445900265100059,2
2707604800425100074,1
2787889600523100074,1
2796212800328100098,4
2795103300232100120,4
2656143800078100256,4
2787889600414100171,3
2796212800046100161,0
2795103300267100029,2
2707604700177100040,3
2707604700271100311,3
2795903600616100063,2
2656144900584100151,2
2946331700000003300,4
2946331700000003208,4
2787445900245100152,4
2796212800595100096,2
2787889600387100019,4
2795584800435100204,0
2796212801010100018,4
2795584800088100011,1
2787445900546100109,3
2795903600320100064,2
2946331700000010656,0
2787889600317100098,0
2796212800295100034,0
2787445900876100003,3
2787889600127100176,1
2656144900325100207,2
2795903600294100147,2
2796212800364100180,0
2707604800058100079,0
2795103300344100214,0
2787445900358100146,2
2707604700059100090,0
2707604700092100290,3
2707737900076100027,4
2707604700116100020,4
2795584800237100138,3
2787889600396100108,3
2787445900660100104,4
2787445900288100242,3
2787445900364100179,3
2946331700000015862,0
2787445900463100036,0
2796212800889100168,4
2795103300088100150,1
2707604700248100186,2
2787889600230100272,1
2707604700250100283,3
2707737900035100070,3
2787889600412100156,1
2656144300211100126,1
2946331700000003534,4
2707604700362100129,0
2795103300120100144,0
2796212800109100042,2
2707604700068100033,3
2946331700000020146,2
2787889600479100028,3
2945606900000017121,2
2795103300179100161,4
2796212800295100086,2
2945606900000014636,2
2787445900656200131,1
2787445900226100204,4
2795584800384100257,2
2795103300346100246,1
2787889600060100077,4
2656143800216100133,3
2787445900323100118,3
2787889600129100078,0
2787445900623100048,0
2795584800089100161,4
2795103300346100289,0
2787445900826100009,2
2726544200026100175,3
2795103300268100072,3
2795903600491200037,2
2796212800625100295,2
2787445900620100233,3
2945606900000003759,3
2946331700000013083,1
2946331700000016051,1
2707604000070100198,3
2787889600482100147,0
2945606900000001874,3
2707604700069100159,1
2656144300125100079,0
2656144900314100067,0
2795584800398100095,4
2787445900265100296,4
2787889600481100179,4
2787445900726100287,2
2787445900351100073,2
2707604700104100066,4
2787889600094100023,2
2946331700000010492,0
2787889600061100027,0
2707737900034100153,3
2796212800980100276,0
2795903600349100051,2
2796212800399100109,0
2707604800240100022,2
2787445900094100143,4
2787889600127100032,4
2656144900139100232,2
2787889600396100026,3
2945606900000007993,2
2656144900111100285,4
2707604700092100300,1
2795584800412100193,2
2656144900212100090,4
2795103300195100284,3
2795903600401100121,4
2795584800511100042,0
2787445900243100030,1
2787445900202100061,0
2946331700000022386,3
2726542200027100086,2
2795584800240200158,1
2796212800363100236,1
2707604800341100175,1
2795103300447100274,0
2795103300145100343,3
2795584800188100277,0
2787889600544100140,0
2656144900289100211,2
2707604000067100058,1
2787889600478100185,4
2796212800080100018,1
2787445900821100145,4
2707737900089200051,0
2787445900719100029,2
2796212800617100009,3
2656144900111100294,2
2787445900723100162,0
2945606900000014513,2
2795584800639100140,0
2787445900619100052,4
2787889600166100025,0
2795903600669100153,4
2707604700044100041,2
2787445900622100096,0
2787889600406100073,1
2656144900111100129,0
2787445900621100304,3
2946331700000022166,4
2796212801050100028,1
2795903600354100173,0
2787445900131100077,3
2656143800080100205,4
2795584800163100102,4
2795584800449100183,3
2795103300332100065,4
2795584800713100117,2
2796212800553100039,1
2787889600350100266,1
2796212800812100072,2
2707604700094100140,4
2796212800821100152,1
2656144900515100215,4
2796212800295100043,3
2656143800052200085,0
2796212800420100106,2
2796212800625100259,4
2656144900217100111,2
2795584800172100130,3
2707604800360100107,1
2946331700000012764,0
2656143800027100179,1
2796212800398100110,0
2707737900048100228,1
2945606900000006347,2
2656144900541100283,1
2707604700094100196,0
2946331700000012697,4
2796212800593100063,2
2707604800405100081,0
2795584800701100074,0
2787445900253100203,1
2656144900238100084,2
2787445900754100069,1
2795103300347200110,1
2945606900000001974,0
2787445900396100203,2
2796212800952100106,0
2795584800203100229,2
2946331700000010782,0
2707604000110100019,1
2726544600405100096,2
2795584800450100076,1
2726562700298100134,4
2707604000056100217,4
2787889600267100014,4
2787445900224100201,3
2656143800214100038,0
2726543700466100088,2
2656144900635100149,0
2707604800058100096,4
2795903600112100070,3
2796212800264100108,2
2945606900000000572,2
2795584800222100031,4
2656143800077100029,4
2946331700000016260,1
2796212800880100067,0
2787889600093100257,1
2946331700000000664,2
2795584800166100182,1
2707604800241100041,3
2795903600194100041,1
2945606900000018159,2
2707604000109100025,0
2946331700000013295,4
2796212800210100126,2
2787889600312100274,0
2707604800341100137,0
2787889600355100079,0
2656144900503100206,0
2707604700035100019,2
2795903600669100212,0
2726562800258100105,3
2787889600546100097,4
2796212800715100159,2
2787445900718100196,2
2795903600435100030,0
2707604000040200169,0
2656144900504100170,3
2707737900100100230,4
2946331700000015672,3
2707737900062100244,0
2707604700058100182,3
2726544600245100298,0
2795584800086100119,1
2795584800436100303,3
2656143800192100137,4
2787445900584100130,1
2796212800232100166,1
2707604800014100240,0
2656143800392100281,4
2707604000027100015,2
2795584800125100087,2
2707604800143100139,3
2946331700000002516,2
2707604700199100046,1
2946331700000006518,0
2656144900185100079,3
2656144900085100059,1
2656144900421100083,1
2707737900008100115,0
2707604800199100173,0
2946331700000002071,2
2795584800413100228,4
2796212800593100137,2
2656144900112100033,2
2707604800219100169,3
2946331700000005061,1
2795584800446100124,2
2707604800340100075,0
2796212801010100253,0
2795903600589100275,4
2787445900207100232,4
2707737900034200090,4
2787445900402100112,3
2787445900550100022,2
2656143800027200224,3
2787445900326100061,0
2796212800375100106,1
2795103300332100037,1
2796212800585100162,2
2707604700034200011,1
2796212800395100111,0
2787445900545100071,0
2707604700250100221,0
2787445900622100025,4
2946331700000003192,3
2707604700034100014,2
2787889600584100191,4
2707604000057100100,4
2795103300153100228,4
2707604700086100252,1
2656144900376200073,4
2707604700338100114,1
2787445900694100067,3
2656144900166100142,4
2787889600389100058,3
2726544200046100231,2
2795903600563100287,3
2787445900128100098,4
2787445900266200023,2
2796212800375100176,0
2787889600396100207,3
2707737900061100018,0
2946331700000004265,1
2707737900113100018,1
2787445900265100036,1
2707604000039100163,3
2707604800013100183,1
2946331700000013032,2
2795584800713100064,3
2795103300409100112,0
2656144900505100087,0
2656143800053100117,4
2707604700227100146,2
2946331700000010921,2
2946331700000017554,3
2707604800079100114,3
2656144900394100123,3
2796212800946100203,1
2707604800034100082,1
2726562700178100238,3
2656144900503100227,3
2796212801050100127,0
2707604800141100181,2
2796212800242100045,0
2787889600351100314,3
2795903600269100167,1
2656144300187100018,3
2787445900550100129,1
2726544600108100122,2
2656144300188100154,2
2707604700222100065,4
2796212800823100133,3
2795903600144100058,4
2787889600244100030,0
2656143800153100282,1
2945606900000014601,2
2707737900033100017,2
2795903600300100103,4
2787445900252100162,0
2945606900000001470,2
2795903600032100139,0
2707737900063100081,3
2656144300212100072,2
2796212800232100155,2
2795103300164100105,1
2707604700410100048,3
2796212800887100043,2
2795103300331100141,3
2946331700000018966,2
2787445900325100182,3
2787445900619100155,1
2726562700255100114,3
2787889600195100212,4
2707604700109100199,3
2787445900204100101,4
2796212800461200087,2
2795584800493100180,4
2787445900321100105,0
2945606900000016601,0
2795584800161100313,4
2795903600453100037,0
2796212800421100119,1
2656143800442200162,1
2656144900087100128,3
2787445900134100141,1
2787445900260100123,3
2795584800227100019,2
2707604700226200053,1
2787445900288100031,2
2707604800242100179,4
2796212801042200051,1
2787445900126100121,3
2656143800005200064,3
2787889600546100314,3
2787889600132100205,3
2795903600031100190,2
2787445900715100108,2
2656144900114100017,1
2656144900504100138,3
2787889600349100193,4
2796212800364200078,3
2787445900860100153,3
2656144900480100142,2
2795103300382100163,4
2946331700000017344,2
2787445900399100081,4
2787889600276100013,2
2656144900369100130,4
2946331700000013514,4
2656144900589100107,3
2795903600481100047,1
2726544600107200114,0
2726562800241100012,3
2796212800890100038,1
2795103300110100181,3
2707604700083100291,4
2707604800283100110,2
2787445900677100038,4
2946331700000013128,3
2787889600316100216,2
2796212800918100051,4
2795903600542100082,0
2795584800435100297,3
2707737900086100089,2
2787889600422100054,2
2795903600355100061,2
2787445900300100056,1
2656144900642100137,1
2707604700012100151,3
2796212800431100265,3
2656144900582100162,4
2656144900447100099,4
2707604000086200254,1
2796212800273100138,1
2787445900859100074,2
2795903600696100023,3
2795584800741100095,4
2787445900471100057,1
2795903600461100105,1
2707737900020100052,3
2946331700000004413,0
2796212800141100067,1
2726543700098100127,1
2787445900291100123,4
2946331700000022128,2
2795103300127100179,1
2707604700338100110,1
2795584800102100067,2
2795103300064100040,0
2787445900330200031,3
2946331700000004525,0
2787889600513100073,0
2707604700060100058,2
2795103300108100038,2
2787445900400100018,4
2787445900395100073,2
2787889600451100166,1
2795584800371100068,2
2656144900477100034,4
2787445900232100111,0
2795903600057100096,0
2707604800403100177,2
2796212800454200071,2
2707604000124100196,0
2707604800362100014,1
2795103300196100110,1
2795584800424100151,3
2795584800137100097,2
2795584800451100007,2
