Cell_ID,true_label,predicted_label,fold
2787445900654100075,oligodendrocyte_2,oligodendrocyte_2,1
2726562800098100274,astrocyte_1,astrocyte_1,2
2707604700246100039,astrocyte_1,astrocyte_1,0
2795903600541100153,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900505100116,microglia,oligodendrocyte_precursor_cell,1
2787445900290100178,oligodendrocyte_precursor_cell,astrocyte_1,0
2787445900281100048,oligodendrocyte_2,oligodendrocyte_2,1
2795903600241200127,endothelial,endothelial,2
2787445900634100017,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2796212800633100043,oligodendrocyte_1,oligodendrocyte_1,0
2945606900000001948,astrocyte_1,astrocyte_1,2
2795903600411100019,peripheral_glia,Schwann_cell,0
2656144900238100021,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2946331700000015836,oligodendrocyte_1,oligodendrocyte_1,1
2656143800079100123,endothelial,endothelial,1
2787889600382100032,meninges_3,meninges_2,0
2656144900371100142,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2656143800391100195,endothelial,endothelial,0
2795584800421100200,oligodendrocyte_progenitor_2,astrocyte_1,1
2726562800078100055,oligodendrocyte_1,astrocyte_1,0
2726562700216100124,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,1
2787445900169100085,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795903600400100035,oligodendrocyte_2,oligodendrocyte_2,2
2707604700247100091,astrocyte_1,astrocyte_1,0
2707604700364100115,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212800945100041,endothelial,astrocyte_1,2
2787445900620100210,endothelial,endothelial,0
2946331700000021478,oligodendrocyte_progenitor_2,astrocyte_1,0
2787445900695100049,oligodendrocyte_2,oligodendrocyte_2,2
2707737900021100017,astrocyte_1,astrocyte_1,2
2787445900550100232,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2787445900840100017,meninges_1,oligodendrocyte_progenitor_2,2
2707604800102100063,microglia,microglia,1
2796212800792100233,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900050100089,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900822100202,endothelial,endothelial,1
2787445900546100044,oligodendrocyte_2,oligodendrocyte_2,2
2795584800418100037,endothelial,astrocyte_1,2
2656144900314100125,astrocyte_2,astrocyte_1,1
2787445900760100107,oligodendrocyte_1,oligodendrocyte_1,2
2707604800425100029,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600405100288,astrocyte_1,oligodendrocyte_1,2
2707737900048100169,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2796212800594100218,astrocyte_1,astrocyte_1,0
2707604000054100167,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795903600267100066,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,2
2787445900762100145,astrocyte_1,astrocyte_1,2
2787889600243100078,meninges_2,meninges_1,0
2946331700000017490,astrocyte_1,astrocyte_1,0
2787889600451100046,oligodendrocyte_progenitor_2,astrocyte_2,1
2787889600092100043,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700087100062,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900548100146,oligodendrocyte_2,oligodendrocyte_2,1
2656144900111100264,astrocyte_1,astrocyte_1,0
2796212800388100154,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2787889600132100196,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2796212800716100104,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2946331700000004869,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900897100196,oligodendrocyte_2,oligodendrocyte_2,2
2795103300378100099,microglia,oligodendrocyte_2,0
2707604800404100228,astrocyte_1,astrocyte_1,0
2787445900089100118,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900431100033,oligodendrocyte_2,oligodendrocyte_2,1
2796212800625100072,endothelial,endothelial,2
2656144900615100088,astrocyte_1,astrocyte_1,1
2795584800747100174,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2946331700000014831,oligodendrocyte_2,oligodendrocyte_2,1
2707604700081200046,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787889600266100096,astrocyte_1,oligodendrocyte_progenitor_2,1
2707604800342100193,astrocyte_1,astrocyte_1,2
2787889600361100117,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600479100095,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604800139100019,endothelial,oligodendrocyte_2,2
2787889600421100191,oligodendrocyte_2,oligodendrocyte_2,0
2787445900760200154,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604800165100038,astrocyte_2,astrocyte_2,1
2796212800812100181,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800185100100,oligodendrocyte_precursor_cell,astrocyte_2,0
2787889600347100097,oligodendrocyte_2,oligodendrocyte_2,2
2787889600060100090,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604800014100237,astrocyte_1,astrocyte_1,1
2796212800013100060,oligodendrocyte_2,oligodendrocyte_2,1
2787445900822100184,astrocyte_1,astrocyte_1,0
2945606900000014953,oligodendrocyte_2,oligodendrocyte_2,1
2787445900365100108,oligodendrocyte_1,oligodendrocyte_1,1
2795584800374100017,astrocyte_2,astrocyte_2,1
2787889600397100210,astrocyte_1,astrocyte_1,1
2707604700131100178,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2726543700227100235,microglia,oligodendrocyte_progenitor_2,0
2787445900362100027,astrocyte_1,astrocyte_1,1
2787445900395100139,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2656143800079100222,endothelial,endothelial,1
2707604800162100155,Schwann_cell,Schwann_cell,2
2707604800383100111,astrocyte_1,astrocyte_1,2
2707604800361100189,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795903600614100079,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2707604700130100023,astrocyte_1,astrocyte_1,1
2787889600279100105,oligodendrocyte_1,oligodendrocyte_1,2
2707604700086100038,astrocyte_1,astrocyte_1,1
2707604700225100237,ependymal,ependymal,0
2787889600445200056,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2795903600346200057,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,1
2656144900477100087,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2656144900478100116,astrocyte_1,astrocyte_1,1
2707604000122100150,astrocyte_2,astrocyte_1,2
2787445900618100026,oligodendrocyte_2,oligodendrocyte_2,1
2787445900364100165,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2707604000084100100,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2946331700000000828,endothelial,endothelial,2
2656144900615100103,astrocyte_1,astrocyte_1,2
2796212800790100225,astrocyte_1,astrocyte_1,0
2945606900000005288,oligodendrocyte_progenitor_2,astrocyte_1,0
2795903600669200108,astrocyte_1,astrocyte_1,1
2945606900000028691,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700224100023,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2656144900371100035,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707604800340100190,astrocyte_1,astrocyte_1,2
2796212800327100095,oligodendrocyte_2,oligodendrocyte_2,1
2795103300164100198,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2707604700093100214,oligodendrocyte_precursor_cell,endothelial,2
2795103300233100358,meninges_2,meninges_2,2
2787445900753200023,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2787889600348100092,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787445900625100100,oligodendrocyte_2,oligodendrocyte_2,1
2656143800265100021,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900555100055,microglia,microglia,0
2656144900164100119,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2707604000054100107,oligodendrocyte_progenitor_2,oligodendrocyte_2,1
2946331700000002034,astrocyte_1,astrocyte_1,1
2795584800086100062,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2796212800922100131,meninges_1,meninges_1,0
2795903600481100163,astrocyte_1,astrocyte_2,0
2656144900564100070,oligodendrocyte_2,oligodendrocyte_1,1
2707737900060100148,pericyte,endothelial,1
2707604800424100111,oligodendrocyte_1,oligodendrocyte_1,1
2796212800791100075,astrocyte_1,astrocyte_1,1
2787445900657100072,oligodendrocyte_1,endothelial,1
2787445900858100202,oligodendrocyte_progenitor_2,astrocyte_2,1
2726544600055100158,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900173100031,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707737900100100157,endothelial,endothelial,0
2787445900098100082,microglia,microglia,2
2707604800143200225,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795584800090100014,oligodendrocyte_2,oligodendrocyte_1,0
2707604000127100200,peripheral_glia,endothelial,1
2707604000024100087,oligodendrocyte_2,oligodendrocyte_2,0
2787889600354100180,astrocyte_1,oligodendrocyte_progenitor_2,2
2726543700432100220,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600618200020,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800421100246,oligodendrocyte_progenitor_2,astrocyte_1,0
2795584800160100245,oligodendrocyte_2,oligodendrocyte_2,0
2795903600238100008,oligodendrocyte_2,oligodendrocyte_2,2
2787889600422100186,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707604800162100038,oligodendrocyte_2,oligodendrocyte_2,0
2787445900899100025,oligodendrocyte_2,oligodendrocyte_2,0
2707737900049100194,oligodendrocyte_2,oligodendrocyte_2,0
2787889600311100120,meninges_2,meninges_1,0
2707604800140100064,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2796212800364100230,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900243100111,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600230100112,astrocyte_1,astrocyte_1,0
2796212801008100063,oligodendrocyte_2,oligodendrocyte_progenitor_2,1
2656144900112200074,astrocyte_1,astrocyte_1,2
2787889600231100047,oligodendrocyte_2,oligodendrocyte_2,2
2726544600055100142,oligodendrocyte_1,oligodendrocyte_1,0
2946331700000001984,oligodendrocyte_precursor_cell,astrocyte_1,0
2795584800413100180,astrocyte_1,astrocyte_1,0
2796212800854100092,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707737900106100009,astrocyte_2,astrocyte_2,2
2787445900580100053,oligodendrocyte_2,oligodendrocyte_2,2
2707604800383100058,astrocyte_1,astrocyte_1,1
2787445900098100134,astrocyte_1,astrocyte_1,0
2796212800494100029,oligodendrocyte_progenitor_2,astrocyte_1,2
2787889600451100097,astrocyte_1,oligodendrocyte_progenitor_2,1
2787889600057100130,oligodendrocyte_1,oligodendrocyte_2,1
2787445900582100058,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2707604700315100109,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787889600478100140,astrocyte_1,astrocyte_1,2
2707604800178200010,meninges_1,oligodendrocyte_1,2
2787445900395200038,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604000083100157,astrocyte_2,astrocyte_2,2
2796212800487100024,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600128100040,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795903600215100042,oligodendrocyte_2,oligodendrocyte_2,1
2787445900546100064,astrocyte_2,astrocyte_2,2
2787445900387100008,astrocyte_2,astrocyte_2,0
2707737900098100134,astrocyte_1,oligodendrocyte_progenitor_2,0
2707604000100100053,oligodendrocyte_2,oligodendrocyte_2,1
2946331700000003226,astrocyte_1,astrocyte_1,0
2946331700000003385,astrocyte_1,astrocyte_1,0
2795903600544100053,meninges_1,meninges_1,2
2787445900358100121,astrocyte_1,astrocyte_1,2
2787445900200100074,endothelial,endothelial,0
2946331700000002612,endothelial,endothelial,0
2707604700292200071,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,2
2707604700364100134,astrocyte_1,astrocyte_1,2
2796212800398100139,astrocyte_1,astrocyte_1,2
2795903600347100087,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707737900144100209,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2796212800408100142,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787889600097100013,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2707604800014100172,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600092100146,oligodendrocyte_1,oligodendrocyte_1,0
2787445900426100039,endothelial,endothelial,0
2946331700000004355,astrocyte_1,astrocyte_1,2
2787445900360100047,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2795903600480100040,astrocyte_1,astrocyte_1,1
2795903600437100021,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212800529100067,astrocyte_1,astrocyte_1,1
2795903600269100183,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656143800106100113,astrocyte_2,oligodendrocyte_1,0
2656144900641100221,astrocyte_1,astrocyte_2,2
2656143800130100202,astrocyte_1,astrocyte_1,0
2946331700000000849,oligodendrocyte_2,oligodendrocyte_2,1
2945606900000029189,astrocyte_2,astrocyte_1,2
2946331700000016015,astrocyte_2,astrocyte_1,0
2795103300198200066,oligodendrocyte_1,oligodendrocyte_2,2
2707737900035100048,oligodendrocyte_2,oligodendrocyte_2,0
2656144900530100190,oligodendrocyte_1,oligodendrocyte_1,0
2787445900283100135,oligodendrocyte_2,oligodendrocyte_2,0
2787445900462100164,endothelial,endothelial,2
2796212800456100245,endothelial,astrocyte_1,2
2707604000126100113,peripheral_glia,peripheral_glia,1
2796212800918100044,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2656144900582100146,astrocyte_1,astrocyte_1,0
2787445900693100143,astrocyte_2,astrocyte_2,0
2656143800203100023,Schwann_cell,Schwann_cell,0
2787445900656100136,microglia,microglia,0
2795103300310200123,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2796212800980100093,astrocyte_1,astrocyte_1,1
2656144900113100167,astrocyte_1,oligodendrocyte_1,0
2707604000057100207,microglia,microglia,1
2787445900251100127,astrocyte_1,astrocyte_1,2
2787445900700100024,meninges_1,meninges_1,1
2787445900396100018,endothelial,endothelial,0
2787889600448100020,oligodendrocyte_2,oligodendrocyte_2,0
2707604800163100144,pericyte,oligodendrocyte_progenitor_2,2
2787889600388100182,microglia,microglia,1
2656144900165100125,oligodendrocyte_progenitor_1,oligodendrocyte_progenitor_1,0
2795103300084100222,oligodendrocyte_1,oligodendrocyte_1,0
2787445900471100051,oligodendrocyte_2,oligodendrocyte_2,1
2787445900123100022,astrocyte_2,astrocyte_2,1
2787445900621100330,astrocyte_1,astrocyte_1,2
2656143800104200042,ependymal,astrocyte_1,2
2795103300412100009,astrocyte_1,astrocyte_1,1
2795584800382100052,astrocyte_1,endothelial,1
2707604800402200006,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2787889600132100226,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2787445900322100108,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2796212800239100022,oligodendrocyte_progenitor_2,astrocyte_1,1
2946331700000003295,astrocyte_1,astrocyte_1,2
2796212800881100113,endothelial,oligodendrocyte_progenitor_2,1
2787889600021100026,oligodendrocyte_2,oligodendrocyte_precursor_cell,2
2796212800271100055,oligodendrocyte_progenitor_2,endothelial,1
2787445900327100093,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2707604000056100183,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2707604800301100018,peripheral_glia,Schwann_cell,1
2656143800242100029,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2787445900502100121,astrocyte_2,astrocyte_2,1
2795903600322100199,astrocyte_1,astrocyte_1,2
2787889600318100053,oligodendrocyte_2,oligodendrocyte_2,1
2787445900654100063,astrocyte_2,astrocyte_1,2
2656144900642100134,astrocyte_2,astrocyte_1,2
2656144900112100286,endothelial,endothelial,2
2946331700000000215,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787889600163100050,astrocyte_1,astrocyte_1,0
2787889600242100074,meninges_2,meninges_2,1
2787889600132200038,astrocyte_1,astrocyte_1,0
2707737900021100079,oligodendrocyte_progenitor_2,endothelial,1
2795903600115100201,oligodendrocyte_1,astrocyte_1,0
2656144900189100078,astrocyte_2,oligodendrocyte_1,2
2795584800398200029,meninges_2,oligodendrocyte_progenitor_2,2
2707604700180200015,Schwann_cell,Schwann_cell,1
2787445900685100042,microglia,astrocyte_2,2
2656144900503100045,astrocyte_2,astrocyte_1,2
2787889600058100143,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900463100044,astrocyte_1,oligodendrocyte_progenitor_2,2
2707604700201100012,astrocyte_1,astrocyte_1,2
2656143800030100127,oligodendrocyte_2,oligodendrocyte_2,1
2945606900000001488,astrocyte_2,astrocyte_1,0
2787889600129100198,oligodendrocyte_2,oligodendrocyte_2,1
2656143800394100104,endothelial,endothelial,0
2795584800382100072,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604000054100020,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795584800484100091,meninges_3,meninges_2,1
2707737900060100260,astrocyte_1,astrocyte_1,1
2795584800457100131,astrocyte_1,endothelial,0
2656144900352100214,astrocyte_1,astrocyte_1,0
2787889600450100248,oligodendrocyte_2,oligodendrocyte_2,2
2707604800381100171,oligodendrocyte_progenitor_2,astrocyte_1,1
2707604000054100161,astrocyte_1,astrocyte_1,1
2656144900166100212,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2726543700206100075,oligodendrocyte_1,oligodendrocyte_1,0
2707604000070100097,endothelial,endothelial,1
2796212800889100232,astrocyte_1,oligodendrocyte_progenitor_2,2
2656144900537100063,astrocyte_1,astrocyte_1,2
2795584800349100151,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2726544600378200090,astrocyte_1,astrocyte_1,1
2787889600387100137,oligodendrocyte_2,oligodendrocyte_2,2
2795584800385100149,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800471100091,astrocyte_2,astrocyte_2,2
2707737900006100046,endothelial,endothelial,0
2656144900342100071,astrocyte_2,endothelial,0
2707604000123200020,endothelial,endothelial,0
2946331700000005165,astrocyte_1,astrocyte_1,2
2726562700255100233,oligodendrocyte_1,oligodendrocyte_1,1
2787889600374100043,Schwann_cell,Schwann_cell,1
2787445900322100137,oligodendrocyte_2,oligodendrocyte_2,0
2707604700247100101,oligodendrocyte_2,oligodendrocyte_2,0
2707604000095100011,meninges_2,meninges_2,2
2796212800585100122,oligodendrocyte_1,endothelial,0
2707737900060100021,microglia,astrocyte_1,1
2707604800322200138,Schwann_cell,peripheral_glia,0
2787889600383100063,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900506100049,endothelial,endothelial,2
2795903600437100147,astrocyte_1,astrocyte_1,2
2787445900206100114,oligodendrocyte_1,oligodendrocyte_1,1
2787445900432100074,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212801076200052,meninges_2,meninges_1,2
2787445900291100070,oligodendrocyte_2,oligodendrocyte_2,0
2946331700000003288,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2726562700199100138,oligodendrocyte_1,oligodendrocyte_1,2
2796212800354100094,oligodendrocyte_progenitor_2,oligodendrocyte_1,0
2946331700000012957,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2787889600453100017,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2787889600232100067,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707737900008100126,endothelial,endothelial,0
2796212801009100041,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2945606900000006224,meninges_1,meninges_2,0
2707604800061100128,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2707604700059100115,astrocyte_2,astrocyte_2,2
2707604700177100073,oligodendrocyte_2,oligodendrocyte_2,0
2787445900168100033,astrocyte_1,astrocyte_1,2
2707604800361100143,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795903600463100030,astrocyte_1,astrocyte_1,0
2787445900264100145,astrocyte_2,astrocyte_2,0
2787889600450100291,astrocyte_1,oligodendrocyte_1,2
2656144900565100145,pericyte,pericyte,1
2795103300331100157,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656144900542200081,astrocyte_2,astrocyte_1,2
2787445900363100104,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2946331700000001759,astrocyte_1,astrocyte_1,2
2656144900503100032,astrocyte_1,astrocyte_1,2
2796212800918100098,oligodendrocyte_2,oligodendrocyte_2,2
2787445900265100058,astrocyte_1,astrocyte_1,1
2787889600318100007,microglia,microglia,0
2656144900141100098,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2707604800281100070,meninges_1,meninges_1,0
2787445900267100092,astrocyte_1,astrocyte_1,0
2656144900591100033,oligodendrocyte_2,oligodendrocyte_2,1
2787445900500100021,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600058200134,astrocyte_1,astrocyte_1,1
2946331700000011500,meninges_3,meninges_3,2
2707604700082100027,endothelial,endothelial,2
2796212800431100106,astrocyte_1,astrocyte_1,1
2707604000054100108,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795903600642100171,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656143800366100092,astrocyte_2,astrocyte_2,1
2707604800361100161,astrocyte_1,astrocyte_1,1
2787889600355100039,oligodendrocyte_2,oligodendrocyte_2,1
2787445900501100104,astrocyte_2,astrocyte_2,1
2787889600486100159,astrocyte_2,oligodendrocyte_progenitor_2,2
2787445900298100111,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2707604700084100070,ependymal,endothelial,1
2787889600315100232,oligodendrocyte_progenitor_2,astrocyte_1,2
2707604000110100274,oligodendrocyte_2,oligodendrocyte_2,2
2707604000073100035,astrocyte_2,oligodendrocyte_precursor_cell,1
2787445900360100076,oligodendrocyte_precursor_cell,astrocyte_1,1
2726544200048100036,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_2,2
2787889600421100062,endothelial,astrocyte_1,2
2795584800382100074,oligodendrocyte_1,oligodendrocyte_1,1
2795584800418100055,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700318100042,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2796212800362100090,microglia,microglia,1
2787445900546100136,oligodendrocyte_2,oligodendrocyte_2,1
2656144900529100229,endothelial,endothelial,1
2795584800375100070,astrocyte_1,astrocyte_1,0
2787445900321100057,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2656143800052100183,astrocyte_1,astrocyte_1,2
2707604800221100090,endothelial,endothelial,0
2787889600354100062,oligodendrocyte_2,oligodendrocyte_2,1
2707737900095100022,meninges_2,microglia,1
2656144900314200074,oligodendrocyte_precursor_cell,astrocyte_1,0
2787445900225100191,astrocyte_1,astrocyte_1,2
2795903600401200061,microglia,microglia,2
2656144300187100123,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2796212800854200124,astrocyte_2,astrocyte_2,2
2946331700000008820,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144300103100104,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2656144900265100053,astrocyte_1,astrocyte_1,0
2656144900008100162,meninges_1,meninges_1,2
2946331700000001474,astrocyte_1,astrocyte_1,2
2795584800415100082,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656143800080100143,astrocyte_1,astrocyte_1,1
2787445900292100108,peripheral_glia,oligodendrocyte_2,0
2946331700000008103,oligodendrocyte_2,oligodendrocyte_2,2
2707604700044100101,endothelial,endothelial,2
2787445900619100038,endothelial,endothelial,0
2707604000042100187,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656143800265100078,astrocyte_2,astrocyte_2,1
2726543700227100037,astrocyte_1,oligodendrocyte_progenitor_2,0
2656144900480100101,oligodendrocyte_2,oligodendrocyte_progenitor_2,1
2707604000100100091,astrocyte_2,astrocyte_2,0
2707604700091100045,endothelial,endothelial,1
2656144900236100115,astrocyte_1,astrocyte_1,1
2795584800352100059,astrocyte_1,oligodendrocyte_progenitor_2,0
2795584800591100128,oligodendrocyte_2,oligodendrocyte_2,1
2946331700000014942,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795103300120100086,astrocyte_1,astrocyte_1,1
2787445900438100092,astrocyte_2,astrocyte_2,0
2656144900557200081,astrocyte_1,astrocyte_1,1
2795584800389100065,astrocyte_1,astrocyte_1,0
2795584800374100049,astrocyte_2,astrocyte_1,0
2787445900581100113,endothelial,endothelial,0
2795903600114100254,astrocyte_1,astrocyte_1,1
2656144900479100024,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2945606900000008782,meninges_1,meninges_1,0
2787445900098100015,meninges_1,meninges_2,0
2795584800354100082,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2945606900000001077,astrocyte_2,astrocyte_1,1
2787445900247100107,oligodendrocyte_precursor_cell,microglia,1
2707604800403100125,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900198100031,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144300147100265,endothelial,endothelial,0
2945606900000010097,oligodendrocyte_2,oligodendrocyte_2,2
2787445900289100231,astrocyte_1,astrocyte_1,2
2796212800296200119,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2796212800747100256,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2707604000099100079,astrocyte_2,astrocyte_2,1
2787889600407100145,astrocyte_1,astrocyte_2,1
2707604700362100033,astrocyte_1,astrocyte_1,0
2707604800299200029,meninges_1,meninges_1,0
2707604800040200008,Schwann_cell,Schwann_cell,0
2796212800790100118,oligodendrocyte_1,oligodendrocyte_1,0
2707604700340100057,astrocyte_2,astrocyte_1,1
2707604000011100037,oligodendrocyte_2,oligodendrocyte_2,1
2707604800200100035,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604000041100180,endothelial,endothelial,0
2787889600483100030,oligodendrocyte_2,oligodendrocyte_2,2
2796212800537100149,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,2
2787445900365100102,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900806100043,oligodendrocyte_2,oligodendrocyte_2,1
2656144900503100082,astrocyte_2,astrocyte_2,2
2726562700234100209,astrocyte_1,astrocyte_1,0
2946331700000009174,peripheral_glia,endothelial,2
2787445900694100090,oligodendrocyte_1,oligodendrocyte_1,2
2796212800951100086,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600396100089,astrocyte_1,astrocyte_2,1
2656143800393100018,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2787889600056100038,astrocyte_1,oligodendrocyte_progenitor_2,0
2796212801012100120,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_1,0
2656144900137100075,pericyte,endothelial,2
2707604000124100144,endothelial,endothelial,0
